NAME,PER,A,R,FIRSTREF,FIRSTURL,COMP,STAR
KOI 2344.01,1.118557,0.018,1.0100000000034854,,,01,KOI 2344
KOI 4098.01,1.1217383,0.0211351,2.800000000009662,,,01,KOI 4098
KOI 4826.01,1.141112,0.0219723,0.9700000000033472,,,01,KOI 4826
KOI 1880.01,1.1511671,0.018,1.4900000000051417,,,01,KOI 1880
KOI 2354.01,1.1512393,0.022,1.5900000000054868,,,01,KOI 2354
KOI 1452.01,1.1522169,0.025,23.000000000079368,,,01,KOI 1452
KOI 4205.01,1.1669748,0.0217375,1.1300000000038992,,,01,KOI 4205
KOI 2398.01,1.168993,0.023,1.8000000000062115,,,01,KOI 2398
KOI 4198.01,1.182877,0.0218939,0.48000000000165643,,,01,KOI 4198
KOI 4651.01,1.192571,0.0209562,0.7000000000024155,,,01,KOI 4651
KOI 1082.03,1.2,0.021,1.0200000000035199,,,03,KOI 1082
KOI 2324.01,1.204681,0.013,0.32000000000110423,,,01,KOI 2324
KOI 601.03,1.2084485,0.023,1.6200000000055905,,,03,KOI 601
KOI 3864.01,1.2107337,0.0215874,3.0400000000104908,,,01,KOI 3864
Kepler-42 b,1.2137672,0.0112809,0.7793032644204386,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-42
KOI 2355.01,1.216997,0.02,1.4500000000050037,,,01,KOI 2355
KOI 1424.01,1.2195847,0.02,1.4700000000050728,,,01,KOI 1424
KOI 1053.01,1.224862,0.022,1.2700000000043825,,,01,KOI 1053
KOI 1972.02,1.2262254,0.0228382,0.8400000000028985,,,02,KOI 1972
KOI 2851.02,1.239348,0.023,1.100000000003796,,,02,KOI 2851
KOI 3050.01,1.2426129,0.022,1.1400000000039336,,,01,KOI 3050
KOI 2116.01,1.2527398,0.024,1.480000000005107,,,01,KOI 2116
KOI 732.01,1.2602548,0.022,2.6000000000089725,,,01,KOI 732
KOI 1050.01,1.269095,0.021,1.400000000004831,,,01,KOI 1050
KOI 739.01,1.2870749,0.019,1.480000000005107,,,01,KOI 739
KOI 2816.01,1.2896,0.022,2.200000000007592,,,01,KOI 2816
KOI 2866.01,1.2912683,0.024,1.100000000003796,,,01,KOI 2866
KOI 2543.01,1.301993,0.021,1.3600000000046932,,,01,KOI 2543
KOI 2865.01,1.3115599,0.023,1.770000000006108,,,01,KOI 2865
KOI 624.03,1.312,0.023,1.3500000000046588,,,03,KOI 624
KOI 4407.01,1.338062,0.0258544,0.7600000000026227,,,01,KOI 4407
KOI 1615.01,1.340638,0.025,1.1700000000040374,,,01,KOI 1615
KOI 2272.01,1.341364,0.029,1.500000000005176,,,01,KOI 2272
KOI 2754.01,1.34156,0.023,0.7700000000026572,,,01,KOI 2754
KOI 2573.01,1.3475056,0.023,6.000000000020704,,,01,KOI 2573
KOI 977.01,1.3537763,0.024,63.500000000219124,,,01,KOI 977
KOI 256.01,1.3786789,0.019,24.000000000082817,,,01,KOI 256
KOI 2527.01,1.3858,0.021,0.5700000000019668,,,01,KOI 2527
KOI 1407.01,1.386618,0.024,0.7800000000026915,,,01,KOI 1407
KOI 2855.01,1.4007655,0.023,1.1100000000038306,,,01,KOI 2855
KOI 2853.01,1.40703,0.022,1.6100000000055559,,,01,KOI 2853
KOI 1937.01,1.4112265,0.021,1.3000000000044862,,,01,KOI 1937
KOI 4053.01,1.4197764,0.02537,0.8300000000028642,,,01,KOI 4053
KOI 2095.01,1.434779,0.025,1.1100000000038306,,,01,KOI 2095
KOI 2276.01,1.4425953,0.03,3.1000000000106973,,,01,KOI 2276
KOI 3984.01,1.4444824,0.0242962,3.200000000011043,,,01,KOI 3984
KOI 4261.01,1.450904,0.0253235,1.3400000000046242,,,01,KOI 4261
KOI 4855.01,1.457239,0.0261087,0.7700000000026572,,,01,KOI 4855
KOI 1108.02,1.475316,0.025,1.0100000000034854,,,02,KOI 1108
Kepler-17 b,1.4857108,0.0267923,14.907944372148444,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-17
KOI 3038.01,1.495171,0.025,1.080000000003727,,,01,KOI 3038
KOI 1557.04,1.499142,0.023,1.060000000003658,,,04,KOI 1557
KOI 2991.01,1.501691,0.023,0.9000000000031058,,,01,KOI 2991
KOI 4561.01,1.518405,0.0269583,1.6000000000055214,,,01,KOI 4561
KOI 2058.01,1.523732,0.021,1.1100000000038306,,,01,KOI 2058
KOI 2453.01,1.530552,0.02,1.2300000000042446,,,01,KOI 2453
KOI 1702.01,1.5381625,0.021,1.5400000000053145,,,01,KOI 1702
KOI 4194.01,1.538227,0.0249024,1.5200000000052454,,,01,KOI 4194
KOI 299.01,1.5416829,0.026,1.9800000000068327,,,01,KOI 299
KOI 2072.01,1.543198,0.027,1.0200000000035199,,,01,KOI 2072
KOI 3242.01,1.549474,0.0316546,1.1400000000039336,,,01,KOI 3242
KOI 481.02,1.554001,0.025,1.7000000000058664,,,02,KOI 481
KOI 2842.01,1.565297,0.022,28.00000000009662,,,01,KOI 2842
KOI 2049.01,1.56906,0.028,1.3500000000046588,,,01,KOI 2049
KOI 3991.01,1.5705967,0.0255196,1.5200000000052454,,,01,KOI 3991
KOI 2845.01,1.57406,0.022,1.280000000004417,,,01,KOI 2845
Kepler-9 d,1.592851,0.0266925,1.639997179724369,Holman 2010,http://adsabs.harvard.edu/abs/2010Sci...330...51H,d,Kepler-9
KOI 809.01,1.59474469,0.027,12.100000000041755,,,01,KOI 809
KOI 1475.01,1.6093059,0.022,1.440000000004969,,,01,KOI 1475
KOI 665.02,1.611881,0.027,1.1700000000040374,,,02,KOI 665
KOI 2329.01,1.615349,0.022,1.3400000000046242,,,01,KOI 2329
KOI 496.01,1.6168863,0.025,1.8000000000062115,,,01,KOI 496
KOI 939.03,1.620436,0.027,1.1100000000038306,,,03,KOI 939
KOI 801.01,1.62552343,0.026,8.700000000030021,,,01,KOI 801
KOI 4393.01,1.628929,0.0255898,1.3600000000046932,,,01,KOI 4393
KOI 569.02,1.632916,0.025,1.280000000004417,,,02,KOI 569
KOI 4390.01,1.636643,0.0302492,14.200000000049002,,,01,KOI 4390
KOI 2980.01,1.63858,0.028,2.080000000007178,,,01,KOI 2980
KOI 2238.01,1.646819,0.022,1.0700000000036924,,,01,KOI 2238
KOI 1820.02,1.653898,0.026,1.9700000000067983,,,02,KOI 1820
KOI 1824.02,1.678338,0.029,1.810000000006246,,,02,KOI 1824
KOI 2628.01,1.681873,0.029,1.1900000000041064,,,01,KOI 2628
KOI 596.01,1.6826933,0.022,1.3700000000047277,,,01,KOI 596
KOI 1837.02,1.6829484,0.0256007,1.120000000003865,,,02,KOI 1837
KOI 1393.01,1.6947354,0.022,2.300000000007937,,,01,KOI 1393
KOI 4650.01,1.700009,0.0237011,0.8600000000029676,,,01,KOI 4650
KOI 2687.01,1.716836,0.029,1.8700000000064534,,,01,KOI 2687
KOI 4331.01,1.7178324,0.028077,0.7900000000027262,,,01,KOI 4331
KOI 202.01,1.72086037,0.029,11.200000000038647,,,01,KOI 202
KOI 2004.03,1.721068,0.0274899,0.8300000000028642,,,03,KOI 2004
KOI 398.03,1.7293718,0.026,1.6500000000056938,,,03,KOI 398
KOI 1799.01,1.7310805,0.029,49.00000000016909,,,01,KOI 1799
KOI 442.02,1.732323,0.028,1.160000000004003,,,02,KOI 442
KOI 102.01,1.73513626,0.029,3.6300000000125263,,,01,KOI 102
KOI 2242.01,1.755846,0.028,1.5100000000052107,,,01,KOI 2242
KOI-13 b,1.7637,0.0362917,20.512434737617784,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,KOI-13
KOI 3911.01,1.7910846,0.0291906,1.5500000000053487,,,01,KOI 3911
KOI 2833.01,1.7918643,0.03,2.6000000000089725,,,01,KOI 2833
KOI 1306.01,1.8,0.029,1.3300000000045897,,,01,KOI 1306
KOI 4591.01,1.809225,0.0291181,1.0300000000035543,,,01,KOI 4591
KOI 2233.01,1.811434,0.028,1.6300000000056247,,,01,KOI 2233
KOI 356.01,1.8270813,0.028,5.730000000019773,,,01,KOI 356
KOI 2206.01,1.834225,0.03,1.4900000000051417,,,01,KOI 2206
KOI 3848.01,1.8478879,0.0291168,1.6600000000057284,,,01,KOI 3848
Kepler-41 b,1.855558,0.0289537,9.42675279471943,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-41
Kepler-42 d,1.865169,0.0150222,0.5694913213025823,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,d,Kepler-42
KOI 2805.01,1.8778967,0.031,1.4200000000049,,,01,KOI 2805
KOI 3939.01,1.8866522,0.0311956,5.90000000002036,,,01,KOI 3939
KOI 330.02,1.888971,0.03,0.9900000000034164,,,02,KOI 330
KOI 2220.03,1.897809,0.03,1.2500000000043137,,,03,KOI 2220
KOI 4852.01,1.898698,0.0295814,1.0200000000035199,,,01,KOI 4852
KOI 439.01,1.90221,0.029,3.600000000012423,,,01,KOI 439
KOI 1961.01,1.9078086,0.03,2.1800000000075226,,,01,KOI 1961
KOI 2399.01,1.916992,0.028,0.9000000000031058,,,01,KOI 2399
KOI 4395.01,1.920064,0.0284908,2.200000000007592,,,01,KOI 4395
KOI 1706.01,1.9214304,0.028,1.320000000004555,,,01,KOI 1706
KOI 1337.01,1.92282,0.028,1.1300000000038992,,,01,KOI 1337
KOI 2035.01,1.9315635,0.029,2.64000000000911,,,01,KOI 2035
KOI 1515.01,1.937034,0.025,0.9900000000034164,,,01,KOI 1515
KOI 2723.01,1.9527036,0.03,2.6000000000089725,,,01,KOI 2723
KOI 1922.01,1.954538,0.031,1.9400000000066944,,,01,KOI 1922
KOI 882.01,1.9568102,0.029,18.000000000062116,,,01,KOI 882
KOI 4613.01,1.962271,0.0297201,0.8500000000029332,,,01,KOI 4613
KOI 1845.01,1.9703213,0.027,1.500000000005176,,,01,KOI 1845
KOI 1176.01,1.97376051,0.027,9.860000000034024,,,01,KOI 1176
KOI 4274.01,1.975048,0.0314616,1.1400000000039336,,,01,KOI 4274
KOI 4749.01,1.976486,0.0303593,1.100000000003796,,,01,KOI 4749
KOI 339.01,1.9803611,0.032,1.850000000006384,,,01,KOI 339
KOI 1681.02,1.992826,0.02493,1.6000000000055214,,,02,KOI 1681
KOI 2859.02,2.005396,0.029,0.7200000000024845,,,02,KOI 2859
KOI 579.01,2.020012,0.029,1.5100000000052107,,,01,KOI 579
KOI 343.02,2.0241346,0.031,1.8600000000064185,,,02,KOI 343
KOI 1916.03,2.024848,0.032,0.9200000000031747,,,03,KOI 1916
KOI 2339.01,2.032317,0.027,1.1300000000038992,,,01,KOI 2339
KOI 2387.01,2.032324,0.032,1.6200000000055905,,,01,KOI 2387
KOI 2994.01,2.033904,0.03,1.1700000000040374,,,01,KOI 2994
KOI 4549.01,2.048221,0.0317255,1.200000000004141,,,01,KOI 4549
KOI 4714.01,2.049551,0.0299986,1.6000000000055214,,,01,KOI 4714
KOI 897.01,2.05234974,0.031,11.500000000039684,,,01,KOI 897
KOI 2075.01,2.053352,0.034,1.4200000000049,,,01,KOI 2075
KOI 1425.01,2.053899,0.032,2.310000000007972,,,01,KOI 1425
KOI 573.02,2.06187,0.032,1.8400000000063494,,,02,KOI 573
KOI 834.04,2.090879,0.032,1.100000000003796,,,04,KOI 834
KOI 597.02,2.092282,0.033,1.4600000000050382,,,02,KOI 597
KOI 2404.01,2.100767,0.032,1.5200000000052454,,,01,KOI 2404
KOI 2662.01,2.104316,0.025,0.9600000000033129,,,01,KOI 2662
KOI 526.01,2.1047142,0.031,2.7000000000093176,,,01,KOI 526
KOI 3112.01,2.1189121,0.032,2.0000000000069016,,,01,KOI 3112
KOI 1924.01,2.119128,0.036,1.3500000000046588,,,01,KOI 1924
KOI 2639.02,2.12111,0.033,3.200000000011043,,,02,KOI 2639
KOI 2792.01,2.12824,0.033,0.610000000002105,,,01,KOI 2792
KOI 3208.01,2.131629,0.0324219,0.8200000000028297,,,01,KOI 3208
KOI 2586.01,2.131925,0.033,1.500000000005176,,,01,KOI 2586
KOI 1240.01,2.139564,0.032,1.400000000004831,,,01,KOI 1240
KOI 85.02,2.1549189,0.035,1.2700000000043825,,,02,KOI 85
KOI 1227.01,2.1552777,0.032,28.00000000009662,,,01,KOI 1227
KOI 2839.01,2.16456,0.027,1.6400000000056594,,,01,KOI 2839
KOI 2104.01,2.168446,0.033,3.000000000010352,,,01,KOI 2104
KOI 2962.01,2.172897,0.034,1.500000000005176,,,01,KOI 2962
KOI 2470.01,2.174946,0.032,0.8200000000028297,,,01,KOI 2470
KOI 3119.01,2.184435,0.025,3.700000000012768,,,01,KOI 3119
KOI 2059.02,2.185742,0.0290746,0.601000000002074,,,02,KOI 2059
KOI 4447.01,2.186662,0.0292992,0.9000000000031058,,,01,KOI 4447
KOI 2169.04,2.192589,0.031,0.48000000000165643,,,04,KOI 2169
HAT-P-7 b,2.204737,0.037964,15.277840736269422,Pal 2008,http://adsabs.harvard.edu/abs/2008ApJ...680.1450P,b,HAT-P-7
KOI 4267.01,2.208256,0.0339245,1.080000000003727,,,01,KOI 4267
KOI 4400.01,2.209222,0.0330828,0.9600000000033129,,,01,KOI 4400
KOI 904.01,2.211,0.029,1.5900000000054868,,,01,KOI 904
KOI 2778.01,2.21574,0.033,2.010000000006936,,,01,KOI 2778
KOI 2715.02,2.226494,0.028,2.5000000000086273,,,02,KOI 2715
KOI 1964.01,2.229323,0.033,0.7300000000025191,,,01,KOI 1964
KOI 861.01,2.237492,0.031,1.790000000006177,,,01,KOI 861
KOI 1713.02,2.240507,0.028,1.320000000004555,,,02,KOI 1713
KOI 778.01,2.24338,0.028,1.6100000000055559,,,01,KOI 778
KOI 1835.02,2.2483077,0.033,2.9200000000100763,,,02,KOI 1835
KOI 2764.01,2.25301,0.028,1.9100000000065909,,,01,KOI 2764
KOI 2421.01,2.270395,0.03,0.7200000000024845,,,01,KOI 2421
KOI 2924.01,2.27953,0.03,0.9500000000032782,,,01,KOI 2924
KOI 2017.01,2.295026,0.034,1.3100000000045207,,,01,KOI 2017
KOI 4484.01,2.297924,0.0358866,1.1500000000039685,,,01,KOI 4484
KOI 4129.01,2.314865,0.0312982,0.7600000000026227,,,01,KOI 4129
KOI 3141.01,2.31944,0.033,1.100000000003796,,,01,KOI 3141
KOI 780.01,2.3374551,0.031,2.030000000007005,,,01,KOI 780
KOI 1434.01,2.343248,0.03,1.0100000000034854,,,01,KOI 1434
KOI 2208.01,2.344547,0.033,0.7300000000025191,,,01,KOI 2208
KOI 1358.04,2.34587,0.031,1.0900000000037613,,,04,KOI 1358
KOI 2214.01,2.352237,0.03,1.1300000000038992,,,01,KOI 2214
KOI 1590.02,2.355788,0.031,1.180000000004072,,,02,KOI 1590
KOI 568.02,2.359002,0.033,0.7400000000025535,,,02,KOI 568
KOI 2193.01,2.361715,0.03,1.7100000000059008,,,01,KOI 2193
KOI 1618.01,2.36432,0.037,0.7700000000026572,,,01,KOI 1618
KOI 2034.02,2.370388,0.034877,1.500000000005176,,,02,KOI 2034
KOI 2803.01,2.377516,0.034,0.7600000000026227,,,01,KOI 2803
KOI 941.02,2.382666,0.032,2.0000000000069016,,,02,KOI 941
KOI 880.04,2.382961,0.034,1.4100000000048654,,,04,KOI 880
KOI 3136.01,2.39164,0.032,1.2700000000043825,,,01,KOI 3136
KOI 159.02,2.403654,0.036,1.3300000000045897,,,02,KOI 159
KOI 2013.01,2.41436,0.03,0.8600000000029676,,,01,KOI 2013
KOI 3892.01,2.416595,0.034874,0.8600000000029676,,,01,KOI 3892
KOI 4136.01,2.417498,0.0348824,0.71000000000245,,,01,KOI 4136
KOI 3234.01,2.418076,0.036994,0.8800000000030366,,,01,KOI 3234
KOI 191.02,2.4183985,0.034,2.300000000007937,,,02,KOI 191
KOI 2357.01,2.420893,0.036,1.4500000000050037,,,01,KOI 2357
KOI 1498.02,2.421496,0.036,1.3500000000046588,,,02,KOI 1498
KOI 220.01,2.4220796,0.034,3.620000000012492,,,01,KOI 220
KOI 321.01,2.4263077,0.035,1.500000000005176,,,01,KOI 321
KOI 583.01,2.437018,0.036,1.500000000005176,,,01,KOI 583
KOI 1701.01,2.439006,0.041,1.73000000000597,,,01,KOI 1701
KOI 4625.01,2.440811,0.0324723,3.000000000010352,,,01,KOI 4625
KOI 2951.01,2.44352,0.035,0.9700000000033472,,,01,KOI 2951
KOI 676.02,2.4532339,0.03,2.560000000008834,,,02,KOI 676
Kepler-45 b,2.455239,0.0298817,10.760621501701133,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-45
KOI 3113.01,2.46055,0.034,1.6600000000057284,,,01,KOI 3113
KOI 1692.02,2.461098,0.036,0.8400000000028985,,,02,KOI 1692
KOI 692.01,2.462345,0.035,1.1400000000039336,,,01,KOI 692
KOI 3017.01,2.462954,0.035,1.560000000005383,,,01,KOI 3017
KOI 1612.01,2.465031,0.036,0.7800000000026915,,,01,KOI 1612
KOI 2014.01,2.466077,0.035,2.400000000008282,,,01,KOI 2014
KOI 1069.02,2.466961,0.036,2.360000000008144,,,02,KOI 1069
TrES-2 b,2.47063,0.0355765,13.719792414668945,O'Donovan 2006,http://adsabs.harvard.edu/abs/2006ApJ...651L..61O,b,TrES-2
KOI 4296.01,2.493855,0.0368976,1.7000000000058664,,,01,KOI 4296
KOI 928.01,2.494155,0.035,2.560000000008834,,,01,KOI 928
KOI 1019.01,2.497052,0.039,2.0600000000071086,,,01,KOI 1019
KOI 4508.01,2.499153,0.0314214,1.100000000003796,,,01,KOI 4508
KOI 2055.03,2.504769,0.0356608,1.1700000000040374,,,03,KOI 2055
KOI 104.01,2.5080585,0.034,3.360000000011594,,,01,KOI 104
KOI 1436.01,2.508567,0.036,1.4100000000048654,,,01,KOI 1436
KOI 1965.01,2.514615,0.035,1.4900000000051417,,,01,KOI 1965
KOI 2919.01,2.5225861,0.035,1.400000000004831,,,01,KOI 2919
KOI 2638.01,2.524074,0.034,1.500000000005176,,,01,KOI 2638
KOI 755.01,2.525612,0.036,2.800000000009662,,,01,KOI 755
KOI 1626.01,2.534773,0.037,2.0500000000070737,,,01,KOI 1626
KOI 2795.01,2.535456,0.037,2.400000000008282,,,01,KOI 2795
KOI 2674.03,2.535741,0.037,1.1400000000039336,,,03,KOI 2674
KOI 794.01,2.53917,0.037,2.200000000007592,,,01,KOI 794
KOI 2103.01,2.543066,0.036,1.240000000004279,,,01,KOI 2103
KOI 1867.01,2.549559,0.03,1.200000000004141,,,01,KOI 1867
KOI 756.03,2.566575,0.037,1.560000000005383,,,03,KOI 756
KOI 248.03,2.576555,0.03,1.8400000000063494,,,03,KOI 248
KOI 1511.01,2.578878,0.036,1.7400000000060043,,,01,KOI 1511
KOI 1364.05,2.580788,0.035,1.5400000000053145,,,05,KOI 1364
KOI 292.01,2.5866272,0.036,1.6400000000056594,,,01,KOI 292
KOI 3925.02,2.590246,0.0379275,2.6000000000089725,,,02,KOI 3925
KOI 1731.01,2.594962,0.034,2.5100000000086613,,,01,KOI 1731
KOI 2472.01,2.60755,0.038,1.9000000000065564,,,01,KOI 2472
KOI 1427.01,2.613004,0.031,1.3700000000047277,,,01,KOI 1427
KOI 4232.01,2.615797,0.0379417,1.100000000003796,,,01,KOI 4232
KOI 1501.01,2.617056,0.033,1.400000000004831,,,01,KOI 1501
KOI 2601.01,2.62225,0.039,0.9900000000034164,,,01,KOI 2601
KOI 141.01,2.6242336,0.037,5.430000000018738,,,01,KOI 141
KOI 605.01,2.6281053,0.032,1.7800000000061427,,,01,KOI 605
KOI 1305.01,2.633893,0.036,1.2700000000043825,,,01,KOI 1305
KOI 4854.01,2.635354,0.0353705,0.8600000000029676,,,01,KOI 4854
KOI 3444.03,2.635952,0.0298923,0.5600000000019325,,,03,KOI 3444
KOI 2248.04,2.646235,0.035,1.040000000003589,,,04,KOI 2248
KOI 4332.01,2.665991,0.03574,1.100000000003796,,,01,KOI 4332
KOI 2491.01,2.668362,0.037,1.440000000004969,,,01,KOI 2491
KOI 183.01,2.68432897,0.038,12.40000000004279,,,01,KOI 183
KOI 2300.01,2.685058,0.035,1.260000000004348,,,01,KOI 2300
KOI 883.01,2.68889807,0.034,11.120000000038372,,,01,KOI 883
KOI 1883.01,2.70729,0.04,1.0700000000036924,,,01,KOI 1883
KOI 800.01,2.711482,0.039,3.200000000011043,,,01,KOI 800
KOI 1979.01,2.71406,0.037,1.1300000000038992,,,01,KOI 1979
KOI 2579.01,2.729651,0.039,1.400000000004831,,,01,KOI 2579
KOI 2179.02,2.732786,0.03,1.6000000000055214,,,02,KOI 2179
KOI 534.02,2.73589,0.036,1.7000000000058664,,,02,KOI 534
KOI 517.01,2.7523623,0.037,3.4000000000117327,,,01,KOI 517
KOI 663.01,2.7556281,0.032,1.4900000000051417,,,01,KOI 663
KOI 1201.01,2.757567,0.031,1.2100000000041753,,,01,KOI 1201
KOI 2026.01,2.758006,0.041,1.9400000000066944,,,01,KOI 2026
KOI 2608.01,2.76121,0.039,1.3100000000045207,,,01,KOI 2608
KOI 3022.01,2.762629,0.038,1.3100000000045207,,,01,KOI 3022
Kepler-21 b,2.785755,0.0427173,1.6353902886439535,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-21
KOI 2225.01,2.787876,0.034,1.120000000003865,,,01,KOI 2225
KOI 2977.01,2.7881,0.04,0.9800000000033818,,,01,KOI 2977
KOI 4097.01,2.7906787,0.0327538,1.400000000004831,,,01,KOI 4097
KOI 720.04,2.795902,0.036,1.560000000005383,,,04,KOI 720
KOI 2060.01,2.800131,0.034,1.9900000000068672,,,01,KOI 2060
KOI 1577.01,2.806242,0.033,1.4600000000050382,,,01,KOI 1577
KOI 2516.01,2.810324,0.038,1.240000000004279,,,01,KOI 2516
KOI 767.01,2.81650521,0.037,12.000000000041409,,,01,KOI 767
KOI 2248.01,2.818125,0.037,1.4500000000050037,,,01,KOI 2248
KOI 537.01,2.82021,0.04,2.140000000007385,,,01,KOI 537
KOI 2331.01,2.832617,0.04,1.3500000000046588,,,01,KOI 2331
KOI 1127.03,2.83678,0.04,1.380000000004762,,,03,KOI 1127
KOI 1101.01,2.84796,0.036,0.9300000000032093,,,01,KOI 1101
KOI 2156.01,2.852375,0.032,3.3000000000113876,,,01,KOI 2156
KOI 1050.02,2.853135,0.036,1.400000000004831,,,02,KOI 1050
KOI 2705.01,2.886772,0.024,0.9800000000033818,,,01,KOI 2705
KOI 2210.01,2.88887,0.036,1.4300000000049347,,,01,KOI 2210
KOI 2913.01,2.888876,0.039,0.9600000000033129,,,01,KOI 2913
KOI 2101.01,2.892219,0.033,1.1700000000040374,,,01,KOI 2101
KOI 4032.02,2.892253,0.038717,1.060000000003658,,,02,KOI 4032
Kepler-32 e,2.896,0.0323795,1.4986631416879632,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,e,Kepler-32
KOI 2859.04,2.905106,0.0375935,0.8300000000028642,,,04,KOI 2859
KOI 1432.03,2.92716,0.04,1.1900000000041064,,,03,KOI 1432
KOI 2250.01,2.935362,0.038,3.1000000000106973,,,01,KOI 2250
KOI 1163.01,2.936497,0.039,1.790000000006177,,,01,KOI 1163
KOI 2458.02,2.936622,0.0376363,1.73000000000597,,,02,KOI 2458
KOI 510.01,2.940321,0.038,2.300000000007937,,,01,KOI 510
KOI 2836.01,2.941933,0.036,1.6600000000057284,,,01,KOI 2836
KOI 4467.01,2.942498,0.0395224,1.790000000006177,,,01,KOI 4467
KOI 4382.01,2.946571,0.0427238,0.9000000000031058,,,01,KOI 4382
KOI 2146.01,2.949017,0.036,1.500000000005176,,,01,KOI 2146
KOI 1637.01,2.970439,0.038,1.4300000000049347,,,01,KOI 1637
KOI 1161.03,2.971365,0.037,1.3000000000044862,,,03,KOI 1161
KOI 2704.02,2.984165,0.024,1.4300000000049347,,,02,KOI 2704
KOI 3078.01,2.986168,0.042,1.2900000000044516,,,01,KOI 3078
KOI 3008.01,2.9977,0.042,0.9000000000031058,,,01,KOI 3008
KOI 208.01,3.0038752,0.042,11.300000000038997,,,01,KOI 208
KOI 1781.02,3.0051569,0.038,2.2700000000078333,,,02,KOI 1781
KOI 2063.01,3.007257,0.04,1.5700000000054177,,,01,KOI 2063
KOI 2820.01,3.00911,0.041,1.5200000000052454,,,01,KOI 2820
KOI 1357.01,3.01435,0.04,2.8300000000097656,,,01,KOI 1357
KOI 1369.01,3.016148,0.041,1.500000000005176,,,01,KOI 1369
KOI 1603.01,3.021542,0.042,1.6600000000057284,,,01,KOI 1603
Kepler-43 b,3.024095,0.0449294,13.450776877126417,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-43
KOI 2534.01,3.025534,0.042,1.1500000000039685,,,01,KOI 2534
KOI 4160.01,3.031972,0.0397886,1.0000000000034508,,,01,KOI 4160
KOI 697.01,3.032154,0.043,4.240000000014632,,,01,KOI 697
KOI 2583.01,3.032802,0.04,0.750000000002588,,,01,KOI 2583
KOI 4185.01,3.035165,0.0389078,3.200000000011043,,,01,KOI 4185
KOI 4850.01,3.041911,0.0408437,0.7800000000026915,,,01,KOI 4850
KOI 4347.01,3.057093,0.0419931,1.200000000004141,,,01,KOI 4347
KOI 4208.01,3.05768,0.0350271,1.4700000000050728,,,01,KOI 4208
KOI 665.03,3.071563,0.042,1.1100000000038306,,,03,KOI 665
KOI 500.03,3.072169,0.037,1.4700000000050728,,,03,KOI 500
KOI 1860.03,3.076508,0.042,1.6100000000055559,,,03,KOI 1860
KOI 4699.01,3.077097,0.0427047,0.6500000000022431,,,01,KOI 4699
KOI 3043.01,3.089466,0.042,1.100000000003796,,,01,KOI 3043
KOI 2706.01,3.097601,0.045,1.7400000000060043,,,01,KOI 2706
KOI 161.01,3.1055091,0.039,2.6800000000092483,,,01,KOI 161
KOI 338.02,3.107528,0.042,17.50000000006039,,,02,KOI 338
KOI 2580.01,3.116082,0.04,1.500000000005176,,,01,KOI 2580
KOI 1815.01,3.1268651,0.037,1.8000000000062115,,,01,KOI 1815
KOI 733.03,3.132943,0.039,1.5200000000052454,,,03,KOI 733
KOI 543.02,3.137852,0.04,1.4200000000049,,,02,KOI 543
KOI 2363.01,3.138691,0.039,1.8000000000062115,,,01,KOI 2363
KOI 1491.01,3.148679,0.042,2.540000000008765,,,01,KOI 1491
KOI 3425.02,3.157203,0.0421275,0.7000000000024155,,,02,KOI 3425
KOI 658.01,3.1626947,0.042,2.1000000000072467,,,01,KOI 658
KOI 926.01,3.1663528,0.043,3.5000000000120775,,,01,KOI 926
KOI 863.01,3.167876,0.042,2.7000000000093176,,,01,KOI 863
KOI 2200.01,3.170598,0.041,1.7100000000059008,,,01,KOI 2200
KOI 2466.01,3.173338,0.036,0.9500000000032782,,,01,KOI 2466
KOI 685.01,3.173905,0.045,2.800000000009662,,,01,KOI 685
KOI 1239.02,3.174067,0.043,1.5300000000052798,,,02,KOI 1239
KOI 223.01,3.1774266,0.04,2.8400000000098,,,01,KOI 223
KOI 987.01,3.179262,0.042,1.280000000004417,,,01,KOI 987
KOI 117.03,3.179962,0.045,1.5800000000054524,,,03,KOI 117
KOI 2004.02,3.188987,0.0414708,0.8900000000030713,,,02,KOI 2004
KOI 4849.01,3.199396,0.0412065,1.3000000000044862,,,01,KOI 4849
KOI 1563.03,3.205322,0.041,2.160000000007454,,,03,KOI 1563
Kepler-4 b,3.21346,0.0455763,4.001606120945109,Borucki 2010,http://adsabs.harvard.edu/abs/2010ApJ...713L.126B,b,Kepler-4
KOI 1864.01,3.21515,0.045,2.7300000000094204,,,01,KOI 1864
KOI 195.01,3.21752044,0.042,11.700000000040376,,,01,KOI 195
KOI 869.04,3.219792,0.039,1.7200000000059352,,,04,KOI 869
